"申込日","決済日","銘柄コード","銘柄名","取引所区分名","上場区分","速報／確報","融資新規株数","融資返済株数","融資残高株数","貸株新規株数","貸株返済株数","貸株残高株数","差引残高株数","融資新規金額","融資返済金額","融資残高金額","貸株新規金額","貸株返済金額","貸株残高金額","差引残高金額","制度信用・買残高株数","制度信用・売残高株数","融資権利落額","貸株権利落額","合計・更新差金融資値上り","合計・更新差金融資値下り","合計・更新差金貸株値下り","合計・更新差金貸株値上り","総合回転日数","融資・新規回転日数","融資・返済回転日数","融資・残高回転日数","貸株・新規回転日数","貸株・返済回転日数","貸株・残高回転日数"
"2026/01/19","2026/01/21","1301","極洋","東証およびＰＴＳ",,"確報",1000,0,3500,400,200,700,2800,5000000,0,17500000,2000000,1000000,3500000,14000000,,,0,0,100000,0,0,20000,11.3,12.7,19,15.2,4.1,5.8,4.8
"2026/01/19","2026/01/21","1305","ｉＦＴＰＸ年１","東証およびＰＴＳ",,"確報",300,0,9940,20,3240,8590,1350,1162800,0,38527440,77520,12558240,33294840,5232600,,,0,0,0,106040,129910,0,21.5,158.7,57.1,83.9,14.4,10.2,11.9
"2026/01/19","2026/01/21","1306","ＮＦＴＯＰＩＸ","東証およびＰＴＳ",,"確報",150,5580,13220,5150,12710,80440,-67220,576000,21427200,50764800,19776000,48806400,308889600,-258124800,,,0,0,0,149200,704000,0,4.3,3.6,3.4,3.5,4.4,4.7,4.5
"2026/01/19","2026/01/21","1308","上場ＴＯＰＩＸ","東証およびＰＴＳ",,"確報",500,0,6987,4590,152,23856,-16869,1894500,0,26473743,17391510,575928,90390384,-63916641,,,0,0,0,45409,135926,0,7.2,12.7,4.9,7.1,5,12.6,7.2
"2026/01/19","2026/01/21","1309","ＮＦ中国株上証５０","東証およびＰＴＳ",,"確報",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,4,0,2,4,0,0,0
"2026/01/19","2026/01/21","130A","ＶＩＳ","東証およびＰＴＳ",,"確報",5300,1100,20100,0,0,0,20100,2957400,613800,11215800,0,0,0,11215800,,,0,0,1272000,0,0,0,15.6,10.8,27.9,15.6,0,0,0
"2026/01/19","2026/01/21","1311","ＮＦＴＰＸ３０","東証およびＰＴＳ",,"確報",0,0,2200,0,0,558,1642,0,0,4230600,0,0,1073034,3157566,,,0,0,0,37400,9486,0,33.3,44.9,212,74,4.8,0,9.6
"2026/01/19","2026/01/21","1319","ＮＦ日経３００","東証およびＰＴＳ",,"確報",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,2,0,1,2,0,0,0
"2026/01/19","2026/01/21","1320","ｉＦ２２５年１","東証およびＰＴＳ",,"確報",0,0,1586,6,1211,13252,-11666,0,0,87991280,332880,67186280,735220960,-647229680,,,0,0,0,586820,5349090,0,17.7,263.3,9.9,19,20.3,15.5,17.5
"2026/01/19","2026/01/21","1321","ＮＦ日経２２５","東証およびＰＴＳ",,"確報",169,39,7566,13627,2419,94088,-86522,9411610,2171910,421350540,758887630,134714110,5239760720,-4818410180,,,0,0,0,2751320,30665600,0,16.2,6.2,10.6,7.8,16.7,18.5,17.6
