"申込日","決済日","銘柄コード","銘柄名","取引所区分名","上場区分","速報／確報","融資新規株数","融資返済株数","融資残高株数","貸株新規株数","貸株返済株数","貸株残高株数","差引残高株数","融資新規金額","融資返済金額","融資残高金額","貸株新規金額","貸株返済金額","貸株残高金額","差引残高金額","制度信用・買残高株数","制度信用・売残高株数","融資権利落額","貸株権利落額","合計・更新差金融資値上り","合計・更新差金融資値下り","合計・更新差金貸株値下り","合計・更新差金貸株値上り","総合回転日数","融資・新規回転日数","融資・返済回転日数","融資・残高回転日数","貸株・新規回転日数","貸株・返済回転日数","貸株・残高回転日数"
"2026/02/06","2026/02/10","1301","極洋","東証およびＰＴＳ",,"確報",1300,600,3300,0,900,600,2700,6734000,3108000,17094000,0,4662000,3108000,13986000,,,0,0,286000,0,0,165000,3.7,6.8,1.8,2.9,14,5.8,8.2
"2026/02/06","2026/02/10","1305","ｉＦＴＰＸ年１","東証およびＰＴＳ",,"確報",570,120,12560,50,2350,8390,4170,2235540,470640,49260320,196100,9216700,32905580,16354740,,,0,0,532840,0,0,470360,15,19.9,13.8,16.3,14.7,12.7,13.6
"2026/02/06","2026/02/10","1306","ＮＦＴＯＰＩＸ","東証およびＰＴＳ",,"確報",22050,0,55950,3280,6130,21090,34860,85664250,0,217365750,12742800,23815050,81934650,135431100,,,0,0,1661100,0,0,1173060,6.2,5.6,5.9,5.7,6,9.1,7.3
"2026/02/06","2026/02/10","1308","上場ＴＯＰＩＸ","東証およびＰＴＳ",,"確報",7000,2756,11879,445,1597,6483,5396,26880000,10583040,45615360,1708800,6132480,24894720,20720640,,,0,0,358845,0,0,358845,3.3,4.7,2.6,3.3,3.5,3.2,3.4
"2026/02/06","2026/02/10","1309","ＮＦ中国株上証５０","東証およびＰＴＳ",,"確報",1,0,44,0,0,0,44,55430,0,2438920,0,0,0,2438920,,,0,0,0,2150,0,0,15.8,21.1,12.7,15.8,0,0,0
"2026/02/06","2026/02/10","130A","ＶＩＳ","東証およびＰＴＳ",,"確報",600,500,19100,0,0,0,19100,292800,244000,9320800,0,0,0,9320800,,,0,0,0,152000,0,0,43.2,99.4,27.6,43.2,0,0,0
"2026/02/06","2026/02/10","1311","ＮＦＴＰＸ３０","東証およびＰＴＳ",,"確報",1498,0,10065,322,0,825,9240,2886646,0,19395255,620494,0,1589775,17805480,,,0,0,222742,0,0,13078,9,6,44.8,10.6,2.6,6.4,3.7
"2026/02/06","2026/02/10","1319","ＮＦ日経３００","東証およびＰＴＳ",,"確報",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026/02/06","2026/02/10","1320","ｉＦ２２５年１","東証およびＰＴＳ",,"確報",503,0,2423,4,1175,8958,-6535,28243450,0,136051450,224600,65976250,502991700,-366940250,,,0,0,710400,0,0,3747730,13.4,10.4,0,20.8,27.1,8.3,12.7
"2026/02/06","2026/02/10","1321","ＮＦ日経２２５","東証およびＰＴＳ",,"確報",9231,35,26409,1655,4628,39484,-13075,520536090,1973650,1489203510,93325450,260972920,2226502760,-737299250,,,0,0,6024550,0,0,14859950,7.1,3.9,20.9,6.6,7.7,6.8,7.3
